3pl_id,min_monthly_volume,max_monthly_volume,average_shipping_time_days,dock_to_stock_hours,max_daily_orders,picking_accuracy_pct,available_storage_sqft,temp_controlled_storage,headquarters_state,num_warehouses,service_coverage,covered_states,tech_Shopify,tech_WooCommerce,tech_Amazon,tech_NetSuite,tech_Etsy,tech_Magento,service_Pick and Pack,service_Returns,service_Kitting,service_FBA Prep,service_Custom Packaging,service_Inventory Management,service_B2B Fulfillment,service_International Shipping,specialty_Fragile Items,specialty_Heavy Goods,specialty_High SKU Count,specialty_Perishables
9114,627,5288,3,10,451,81.28,6729,0,TX,8,Regional,WA;TX;GA;MA;NC;MI;PA,1,1,1,0,0,0,1,1,0,0,1,1,1,0,0,0,1,0
9115,322,2553,2,7,1057,95.45,36206,1,FL,2,Regional,GA;IL;TX;WA;PA;NC;VA,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,0
9116,504,1763,3,10,1797,96.44,7609,0,CA,5,International,WA;IL;FL;TN;AZ;OH;GA;PA;VA;NY;MI;TX;CA;MA;NC,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0
9117,720,1440,4,6,1476,90.81,16765,1,FL,1,Local,TN;MI;WA,0,0,0,0,1,0,1,1,1,0,1,0,1,0,1,0,1,0
9118,718,3712,4,8,1908,98.64,105726,0,FL,3,National,CA;GA;VA;FL;TN;TX;AZ;MA,1,1,0,1,1,0,1,1,0,0,0,1,0,0,0,1,1,0
9119,685,1688,3,8,1678,87.79,3426,0,CA,2,National,AZ;PA;NY;MI;TX;GA;NC;VA;TN,0,1,1,1,0,0,1,1,1,0,1,1,1,0,1,1,0,0
9120,1034,7933,2,6,1023,91.43,41791,0,IL,8,National,FL;MA;TX;AZ;OH;NC;NY;WA;VA;TN,1,1,1,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0
9121,423,2889,4,4,207,97.31,20789,1,FL,5,National,CA;AZ;TX;GA;OH;NY;MA,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0
9122,479,18864,2,10,523,92.68,13386,1,TX,1,International,PA;TN;IL;GA;OH;MI;MA;NC;NY;FL;VA;TX;WA,0,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,1,1
9123,468,936,5,5,2408,97.2,93624,1,IL,5,National,FL;MI;MA;TN;VA;NC;PA;GA;AZ,1,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0
9124,555,4240,3,6,3041,96.93,96757,0,FL,10,Regional,AZ;TX;MA;GA;NY;MI,1,0,0,0,1,0,1,0,1,1,1,1,1,1,0,0,0,0
9125,514,2026,5,8,2461,94.72,40649,0,NY,1,National,NY;NC;MA;TN;FL;IL;GA;PA;CA;VA;AZ,0,0,0,1,0,1,1,1,1,0,0,1,1,0,0,0,1,0
9126,387,774,1,9,2653,97.25,18681,0,TX,8,International,VA;TX;GA;MA;AZ;IL;OH;CA;FL;NY;MI;WA;PA,1,0,1,1,1,1,0,1,0,1,0,1,1,1,0,1,0,0
9127,1867,6205,3,7,2857,96.37,42308,1,CA,9,Regional,NY;TN;WA,1,1,1,0,1,0,1,1,1,0,0,1,1,0,0,1,1,0
9128,802,3353,3,8,1597,94.87,12601,0,TX,7,International,TN;WA;AZ;CA;FL;MA;IL;MI;NY;NC;PA;OH;TX;GA;VA,1,1,0,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1
9129,1130,11718,1,6,217,82.84,90348,1,NY,2,Regional,MA;TX;OH;WA,1,0,1,0,1,1,1,0,0,1,1,1,1,0,0,1,1,0
9130,164,19798,1,7,761,96.8,33543,0,TX,4,National,AZ;MI;MA;IL;FL;TX;PA;NC;NY;CA;TN,1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1
9131,240,1257,1,9,2044,98.54,10829,1,NY,6,Regional,TN;NC;CA,1,0,0,1,0,0,1,1,1,1,0,1,1,1,1,0,0,0
9132,215,1981,4,6,2054,97.46,20613,1,NY,10,International,TX;CA;VA;GA;PA;TN;MI;OH;MA;NY;NC;WA;AZ,1,1,0,0,1,0,1,1,1,0,1,0,1,0,0,0,1,0
9133,489,978,3,6,3444,94.53,21935,0,CA,1,Regional,AZ;NY;PA;TN,0,0,1,0,1,1,1,1,0,0,1,1,1,0,0,0,1,0
9134,237,1346,1,3,2589,95.47,28738,0,IL,10,Regional,PA;WA;MI;FL;TN,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1
9135,312,8529,1,10,253,93.31,19682,1,NY,5,Regional,MA;TN;NC;VA;OH;MI,0,1,1,1,1,0,1,1,0,1,0,1,1,0,0,0,1,0
9136,365,6493,1,9,292,89.6,6242,1,TX,5,Regional,VA;PA;AZ,0,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1
9137,177,24779,2,7,871,91.64,26184,1,TX,10,International,AZ;TX;GA;MI;CA;MA;OH;VA;FL;IL;PA;NY;TN;NC;WA,1,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,0,0
9138,394,1392,4,10,1966,89.03,35337,0,NY,7,Regional,NY;VA;PA,0,0,0,1,0,0,1,1,0,0,0,1,1,1,1,1,0,0
9139,153,3734,4,6,437,97.71,19914,1,IL,5,Regional,WA;TN;CA,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0
9140,71,1150,4,4,8799,95.66,25977,1,TX,2,Local,NY,1,0,0,1,1,0,1,1,1,0,0,0,1,0,0,0,1,1
9141,434,2928,4,8,1778,94.9,6812,1,CA,7,National,PA;IL;OH;FL;NC;MI;CA;MA,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,1,0
9142,401,802,5,8,4070,92.87,5791,1,TX,9,National,NY;FL;AZ;NC;TX;WA;TN;MI;CA;MA,1,0,1,1,0,1,1,1,1,1,0,1,1,0,0,1,1,1
9143,460,2029,4,8,640,91.84,21259,0,FL,3,National,NY;TX;AZ;PA;CA;MI;TN;MA;WA,0,1,0,1,1,0,0,0,1,0,0,1,0,1,1,0,1,0
9144,167,10393,4,4,3150,99.42,5740,1,CA,5,National,MA;FL;WA;TX;GA;TN;PA;MI;NY;VA,1,0,1,0,0,1,1,0,1,0,1,1,1,0,0,0,0,0
9145,156,7103,4,4,2158,97.2,94072,0,CA,5,National,FL;MA;GA;PA;OH;CA;TN,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0
9146,310,2187,5,5,2495,93.76,3637,1,NY,6,International,CA;NY;AZ;GA;NC;TX;MI;FL;WA;MA;VA;OH;IL;TN;PA,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0
9147,68,3909,4,7,2030,95.46,20142,1,TX,3,Local,NC;AZ,1,1,0,0,0,0,1,1,0,0,1,1,1,0,1,0,0,0
9148,441,882,5,6,1090,87.27,5447,1,NY,10,Local,TN;TX,0,0,0,0,0,1,1,1,1,0,0,1,1,0,1,0,0,0
9149,1389,5524,1,5,464,86.81,27937,1,CA,7,International,PA;NY;VA;WA;MI;AZ;OH;CA;NC;TN;FL;IL;GA;TX,0,1,1,0,0,1,1,1,0,0,1,1,1,1,1,0,1,0
9150,468,936,2,7,768,99.07,4375,0,FL,1,Local,WA;MI,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,1
9151,220,965,3,4,1030,96.15,1971,0,NY,9,National,CA;MI;TN;NY;GA;MA;PA;TX;FL;NC;IL,1,0,1,1,1,0,1,1,0,0,1,1,1,1,0,0,0,0
9152,599,1961,4,7,1435,92.96,141595,0,NY,5,Regional,MI;TX;VA;GA;IL;AZ,0,1,0,1,0,1,1,1,0,0,0,1,0,0,1,1,1,0
9153,335,4531,3,11,10314,84.46,11735,0,CA,10,Regional,VA;MI;AZ;MA;IL;TN;NY,1,1,0,1,0,0,1,1,1,0,1,1,1,0,0,0,0,0
9154,1669,3338,1,8,353,89.09,30005,1,NY,4,National,CA;OH;NC;TX;GA;IL;NY;PA;AZ;MA;MI;TN,0,0,1,1,1,0,1,1,0,1,0,0,1,0,0,0,1,0
9155,2117,4234,3,5,1470,88.79,13111,0,IL,10,National,MA;VA;IL;NY;WA;CA;TN,0,0,0,1,1,0,1,1,0,1,0,1,1,1,0,1,0,0
9156,38,1783,3,5,1291,92.07,29840,0,FL,10,Regional,PA;IL;TX;MA;WA;FL;OH,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0
9157,226,5886,4,9,543,96.42,36959,1,TX,9,International,WA;VA;FL;NY;NC;TN;IL;AZ;PA;MA;OH;CA;MI;GA;TX,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,0,1,0
9158,133,1381,1,7,731,94.8,80193,0,CA,5,Local,OH;NY,0,0,0,1,1,0,1,1,1,0,0,1,1,0,0,0,1,0
9159,948,1896,5,11,543,93.4,9394,0,CA,7,Regional,IL;VA;NC;FL;AZ;PA;TN,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,0
9160,169,6784,4,17,809,90.84,24209,0,IL,2,National,AZ;WA;MI;IL;MA;VA;PA;TX;GA;FL;TN;NC,1,0,0,0,1,1,1,1,1,0,0,1,1,0,1,0,0,0
9161,221,2834,4,5,2183,92.54,48788,1,CA,2,National,AZ;MI;WA;CA;FL;PA;NC,1,1,1,0,1,1,1,1,0,1,1,1,0,1,0,0,0,1
9162,356,3728,5,6,934,92.54,33503,0,NY,7,International,FL;TX;VA;MA;GA;NC;NY;CA;MI;PA;IL;TN;WA,0,1,1,1,1,0,1,1,1,0,1,1,1,0,0,0,1,0
9163,277,1270,2,8,159,84.82,42112,0,CA,8,Regional,TX;TN;WA;MI;FL;CA;GA,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0
9164,99,9237,2,6,502,88.93,26714,1,TX,8,Regional,TN;AZ;NC,0,1,1,1,0,0,1,1,1,1,0,1,1,0,0,0,0,0
9165,1104,2241,4,7,248,93.05,35194,0,NY,7,International,TX;CA;FL;PA;VA;GA;WA;IL;OH;MA;AZ;MI,0,0,1,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0
9166,2157,4314,2,6,1830,92.01,41366,0,IL,9,International,OH;IL;PA;AZ;WA;TX;TN;NC;MA;MI;NY;VA;CA;FL;GA,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,0,0,1
9167,1065,2684,1,7,1259,83.14,23106,1,CA,7,International,OH;WA;MA;PA;VA;TN;CA;FL;NC;GA;IL;AZ,1,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0
9168,1381,2762,4,7,1781,96.84,9537,1,NY,1,International,GA;NY;MA;PA;CA;TX;WA;VA;IL;AZ;TN;FL;OH;MI,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0
9169,370,3114,5,14,2721,96.35,17557,0,FL,3,Regional,GA;TN;MI;CA;OH;TX;NY,1,1,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0
9170,253,1045,1,11,840,83.33,16581,0,FL,1,International,MI;GA;CA;WA;FL;AZ;TX;MA;NY;IL;NC;VA;PA;OH,0,1,0,0,1,1,1,1,1,0,0,1,1,0,1,0,1,0
9171,812,2875,4,3,1198,86.97,190838,0,NY,2,National,MI;NY;OH;MA;NC;GA;TN,1,1,1,1,0,1,1,0,0,1,1,1,1,1,0,1,1,0
9172,158,5675,4,6,263,91.59,5539,1,TX,2,International,NY;FL;CA;IL;WA;AZ;PA;VA;MA;TX;MI;NC;OH;GA,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0
9173,835,21385,2,4,1442,97.79,27645,1,TX,2,Regional,AZ;WA;CA,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1,0,0,1
9174,1217,4566,3,7,756,91.91,3440,0,IL,4,Local,MA;WA,1,0,0,1,1,1,1,1,1,0,0,1,1,0,0,0,0,1
9175,164,1142,1,7,490,91.49,8490,0,FL,6,Regional,FL;MA;VA;NY;CA;NC,0,0,0,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0
9176,770,2096,3,8,2239,87.97,45494,1,IL,2,International,VA;FL;WA;OH;PA;MA;CA;IL;NC;TX;NY;GA;MI,0,0,1,1,1,1,1,1,0,0,1,1,1,0,0,1,0,0
9177,95,2231,4,6,367,92.52,26451,1,NY,8,International,MI;WA;IL;TN;MA;NC;NY;VA;FL;OH;AZ;PA;GA;TX;CA,0,1,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0
9178,57,1635,4,8,492,85.77,42509,0,NY,10,Regional,VA;AZ;TX;FL;OH;NY;TN,0,1,1,0,0,0,1,0,0,1,1,1,1,0,1,0,0,1
9179,3303,6606,3,10,124,98.74,8925,1,TX,4,Regional,AZ;FL;NY;OH;IL;VA,1,1,0,0,1,1,1,1,0,1,0,1,1,1,0,0,0,0
9180,725,1450,3,7,4943,85.73,23620,1,CA,4,International,VA;CA;PA;IL;NC;TN;NY;OH;GA;AZ;MA;MI;TX;FL;WA,0,0,0,1,1,0,1,1,1,1,0,1,0,0,1,0,0,0
9181,1019,15380,4,8,503,95.55,2049,0,CA,6,Regional,WA;GA;PA,0,0,1,1,0,0,1,1,1,0,1,1,1,0,1,0,1,1
9182,1006,3631,4,8,371,91.43,153951,0,IL,5,Regional,CA;NY;VA;IL;PA;NC,0,1,0,1,0,0,1,1,1,1,0,1,1,0,1,0,0,0
9183,877,5069,5,6,4885,89.94,13178,1,NY,10,International,PA;CA;NY;GA;MA;VA;TN;TX;AZ;OH;NC;MI;IL;WA;FL,1,1,0,1,1,1,1,0,0,1,1,0,1,0,1,1,1,0
9184,4102,8204,1,8,491,92.47,71543,1,FL,1,International,GA;MI;NC;WA;TX;MA;PA;IL;CA;NY;FL;AZ;TN,0,0,1,0,1,0,1,1,0,0,1,1,1,1,0,0,0,0
9185,52,542,2,10,3402,91.18,10778,1,NY,4,Local,MI,1,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1
9186,485,2825,2,5,812,98.34,11159,0,CA,10,National,NY;TN;FL;WA;GA;OH;NC,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0
9187,244,1005,4,13,152,92.94,16511,1,CA,5,Regional,GA;NC;TN;TX;VA;MA,0,1,0,0,0,1,1,0,1,1,0,1,1,1,1,1,1,0
9188,265,4785,4,8,2474,97.89,26110,0,FL,6,Regional,IL;TX;PA;MA,1,1,0,1,1,0,1,1,1,0,1,1,1,1,0,0,1,0
9189,2804,5608,1,14,693,89.78,35675,0,IL,2,International,MA;TN;OH;CA;IL;AZ;NC;GA;PA;FL;MI;NY,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,1,0
9190,211,5312,3,8,2328,99.13,7862,0,NY,9,Regional,WA;NC;VA;OH;MI,1,0,1,0,1,0,1,0,1,1,1,1,1,0,0,0,1,0
9191,342,1156,2,9,788,92.96,23383,1,IL,10,International,OH;FL;AZ;WA;TX;GA;MI;MA;CA;NC;IL;PA,0,1,1,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0
9192,295,3229,1,14,6660,91.28,144121,0,TX,10,Regional,NY;PA;MA;NC,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
9193,1637,16696,3,6,595,96.27,32146,1,FL,1,National,TX;MA;CA;TN;MI;NC;FL;NY;WA;AZ,0,0,0,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0
9194,118,4984,1,7,639,91.73,90509,1,CA,7,Regional,NC;MI;GA;WA;NY;AZ;TN,1,0,0,1,0,1,1,1,0,1,1,1,0,0,1,0,0,0
9195,847,6281,4,7,1839,86.44,44778,1,CA,5,National,AZ;CA;IL;WA;MA;NC;TX;OH;FL;MI;VA,1,1,1,1,0,0,1,1,1,1,0,1,1,0,0,0,0,1
9196,415,7483,2,6,4327,92.22,7019,1,CA,7,Regional,AZ;OH;TX,0,0,1,0,1,0,1,1,1,0,0,1,1,0,1,0,1,0
9197,1564,3128,1,5,907,89.76,42687,0,TX,1,International,NC;OH;FL;GA;IL;PA;AZ;TN;MI;NY;CA;WA,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0
9198,779,2117,5,10,1754,89.25,44067,0,TX,9,National,WA;TN;FL;MI;MA;PA;OH,1,1,0,1,1,0,1,1,0,0,1,1,1,0,0,0,1,0
9199,599,3274,3,5,144,88.5,11855,0,CA,5,Regional,MA;FL;MI;AZ,0,1,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,1
9200,1845,3690,3,3,477,85.81,8906,0,IL,1,National,OH;PA;GA;MA;VA;TN;FL;TX;WA,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0
9201,633,3469,4,9,3983,88.13,19875,0,FL,7,International,MA;OH;TX;IL;VA;PA;FL;AZ;GA;TN;CA;WA;NC;MI,1,0,1,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0
9202,722,2473,3,8,661,94.64,93637,1,IL,4,National,TX;AZ;WA;CA;MI;MA;IL;GA;OH;FL;NC;PA,0,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,1,0
9203,403,3615,3,12,261,85.31,19811,1,TX,9,Regional,GA;VA;OH,0,1,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0
9204,150,579,1,12,1252,97.08,18682,1,CA,3,National,TN;GA;OH;MI;VA;WA;PA;AZ,1,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0
9205,60,815,1,5,12202,95.49,9364,0,NY,4,National,AZ;CA;MI;PA;NY;FL;OH;TX;WA;GA;NC,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,1,1
9206,675,4968,4,10,1924,92.81,111167,0,TX,6,International,MA;NY;NC;AZ;WA;PA;TN;IL;VA;OH;FL;MI;TX;CA,1,1,0,1,0,0,1,0,1,0,1,1,1,0,1,0,1,0
9207,291,26184,3,8,1915,95.67,7938,1,NY,10,National,GA;IL;OH;FL;MI;NY;VA;CA;AZ;TX;NC,1,1,0,0,1,0,1,1,0,1,0,1,1,0,1,1,0,0
9208,283,566,4,6,15662,95.26,39847,0,CA,9,National,IL;NY;TN;CA;MA;OH;FL,0,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1
9209,317,2043,4,4,396,92.49,36079,0,IL,9,National,WA;IL;FL;NY;GA;TX;VA;TN;MI,0,0,1,0,0,1,1,1,1,1,0,1,1,0,1,0,1,0
9210,287,4420,2,10,212,96.49,23186,1,CA,6,National,OH;NC;VA;WA;GA;AZ;MA;MI;PA,0,1,1,1,0,0,1,1,1,0,0,1,0,0,1,0,1,0
9211,402,1190,3,10,1816,91.97,3603,1,FL,10,National,IL;NC;TN;GA;VA;AZ;WA;CA,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0
9212,720,1440,2,6,2971,95.69,25018,0,FL,10,National,WA;TN;NC;MA;FL;OH;IL;TX;PA;NY;GA;VA,0,0,1,1,1,1,1,1,0,1,0,1,0,0,1,0,0,1
9213,77,8311,4,12,1231,93.47,35016,1,IL,7,Local,IL,0,1,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0
9214,2124,4248,3,7,559,93.14,58464,1,IL,7,Regional,AZ;OH;GA,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0
9215,213,7406,3,8,1905,88.57,38785,0,NY,8,National,VA;FL;GA;MI;NC;AZ;PA;TN;MA;WA,0,0,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0
9216,247,911,1,7,13264,92.1,20324,0,TX,10,National,WA;AZ;MA;CA;OH;TN;VA,1,0,1,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0
9217,142,284,4,14,1137,84.9,14739,1,TX,10,National,TN;IL;MA;VA;MI;GA;AZ;FL,0,0,1,1,0,1,1,1,0,1,1,1,1,0,1,0,0,0
9218,449,7908,1,6,455,95.82,55991,1,CA,7,International,WA;VA;CA;AZ;OH;NC;MI;TX;MA;NY;IL;TN;GA;PA,1,0,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0
9219,504,15733,4,8,399,92.59,36678,1,CA,3,National,OH;MA;TX;WA;GA;FL;PA;AZ;NC;VA;TN;NY,1,0,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,0
9220,251,3880,4,9,1288,88.66,9447,1,NY,7,International,GA;OH;NC;NY;CA;VA;FL;MI;PA;AZ;IL;TN;MA,0,1,1,0,0,0,1,0,1,1,1,1,1,0,1,1,1,0
9221,904,5124,5,9,1044,93.55,9100,0,CA,3,National,AZ;WA;OH;GA;CA;IL;FL;MI;VA;NY,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1
9222,315,3911,2,6,2615,97.43,59386,1,IL,7,International,IL;NY;FL;TN;MA;WA;OH;CA;PA;VA;NC;AZ;TX;MI,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,0,1,0
9223,4543,9086,2,10,797,99.49,10728,1,IL,7,Regional,GA;OH;MI,1,0,1,1,1,0,1,1,1,0,0,1,1,0,0,1,1,0
9224,1214,4480,3,11,2274,93.35,86156,0,NY,6,Regional,TX;WA;CA;VA;TN,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,0
9225,187,13430,1,5,4426,90.2,84805,1,IL,6,Regional,WA;PA;FL;NC;CA;MA,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,0
9226,987,1974,5,10,403,96.99,36615,0,CA,7,National,WA;NY;OH;VA;TN;GA;TX;FL;NC;MA,1,1,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0
9227,539,5909,2,6,2251,93.18,29465,0,NY,4,International,AZ;CA;MI;TN;FL;OH;VA;GA;PA;IL;NY;TX;WA;NC,1,1,0,0,0,1,1,1,0,1,1,1,1,1,0,0,1,0
9228,165,3479,3,7,1435,91.71,27071,0,NY,2,National,IL;TN;CA;TX;FL;GA;AZ;NC;NY;MI;WA,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1
9229,1065,4289,4,10,788,97.56,45139,1,CA,6,International,TX;GA;FL;OH;WA;IL;TN;MI;NY;CA;AZ;PA;NC;MA;VA,1,0,1,0,0,1,1,0,0,0,1,1,1,0,1,0,1,0
9230,69,1584,1,23,794,97.72,12144,1,TX,6,Regional,VA;AZ;GA;NC;WA;TX;CA,1,1,0,1,1,0,1,1,0,1,1,1,0,0,1,0,1,0
9231,217,6404,1,7,354,93.56,25076,1,TX,3,National,FL;IL;WA;NC;NY;CA;PA,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,0
9232,296,592,2,12,4171,92.53,13508,0,CA,2,International,TN;FL;CA;NC;IL;MI;GA;MA;VA;NY;OH;WA,1,1,1,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0
9233,367,996,3,6,287,81.33,28242,1,TX,10,International,PA;NY;TN;TX;NC;AZ;MI;IL;MA;OH;FL;GA;WA;VA;CA,1,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0,1,0
9234,244,13184,1,7,3859,95.21,16252,0,NY,8,Regional,IL;PA;AZ;WA;CA;MA,0,0,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,0
9235,4905,9810,2,11,484,93.01,57560,0,NY,8,Regional,OH;NC;AZ;TN;IL,0,0,1,0,1,0,1,1,1,0,1,1,1,0,0,1,0,0
9236,538,1076,2,6,137,92.77,8466,0,TX,10,Regional,AZ;NC;IL;NY;OH,1,1,1,0,0,1,1,0,0,1,1,1,1,0,0,0,0,1
9237,1471,4948,3,5,1360,92.23,17308,1,CA,4,Regional,NC;CA;TN;OH;NY,1,1,1,1,0,1,1,0,1,0,1,1,0,1,1,0,0,1
9238,355,2160,5,6,182,94.4,17461,1,NY,3,National,VA;MI;NY;PA;WA;TN;FL;TX;NC;MA;AZ,0,0,0,1,0,0,1,1,1,1,0,1,1,0,0,1,0,0
9239,454,2596,3,9,2053,94.47,11984,1,IL,6,National,NC;TX;FL;AZ;GA;TN;VA;PA,1,0,0,1,0,1,1,1,0,1,1,0,1,0,1,0,1,0
9240,80,7243,4,7,151,93.0,15134,1,IL,4,National,MA;CA;TX;WA;AZ;TN;MI;NY,0,0,1,1,1,0,1,1,0,1,0,1,1,0,1,0,1,1
9241,974,1948,2,8,1980,87.0,209966,1,FL,6,National,CA;MI;VA;OH;WA;NY;FL,0,0,1,0,1,1,1,1,1,0,0,1,1,0,1,1,1,0
9242,732,1464,2,11,1031,93.86,10215,0,IL,6,Local,CA;TN,1,0,0,0,1,1,1,1,0,1,0,1,1,1,0,1,0,0
9243,633,4871,2,6,766,94.25,57296,0,FL,8,Local,MI,1,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0
9244,1440,2880,1,7,384,67.47,69556,1,FL,2,International,GA;TN;FL;NC;IL;MI;WA;CA;AZ;MA;PA;NY,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0
9245,170,8682,2,7,475,95.13,34105,1,CA,6,National,NY;MI;TX;GA;PA;WA;OH;TN;MA,1,0,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0
9246,432,1851,2,7,1798,96.07,5246,0,IL,4,National,MI;AZ;MA;FL;NY;OH;TN;NC;PA;WA,1,0,1,0,1,0,1,1,1,0,0,1,1,1,0,0,1,0
9247,123,2434,1,3,1711,97.15,19416,0,IL,2,International,AZ;OH;CA;PA;NY;IL;MA;WA;VA;TN;GA;FL;MI;TX;NC,0,1,0,1,0,0,1,1,1,0,0,1,1,1,0,0,1,1
9248,38,880,1,5,1130,86.43,101454,0,CA,8,National,OH;VA;PA;IL;GA;CA;FL;NY;WA,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0
9249,143,17331,4,8,3346,96.62,60936,0,FL,8,International,WA;VA;MI;MA;NY;AZ;IL;OH;PA;CA;GA;TX;FL;TN,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,1,0
9250,225,573,1,8,3444,91.33,25828,1,CA,8,National,IL;VA;MA;NC;GA;WA;TX;FL;MI;OH,1,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0
9251,137,6816,5,6,1398,91.1,4399,1,IL,3,International,FL;WA;AZ;GA;IL;PA;TX;TN;VA;NC;NY;MI;OH,1,1,0,0,0,0,1,1,0,1,1,1,1,0,1,0,0,0
9252,89,1218,2,6,395,79.65,10779,1,CA,2,National,IL;TN;OH;WA;FL;CA;MI,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
9253,1241,6916,4,13,1051,89.08,13115,1,CA,5,National,MA;IL;AZ;TN;GA;MI;FL;TX;CA;VA;OH,1,0,1,1,0,0,1,1,1,0,1,0,1,0,0,0,1,0
9254,707,10767,4,12,1386,96.42,60699,1,NY,5,National,GA;NC;NY;FL;VA;IL;PA;CA;TN,1,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0,1,0
9255,936,2851,3,10,3030,90.93,15135,1,IL,2,Regional,OH;TX;IL;MA;TN,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,1,1
9256,748,9261,2,9,2943,98.13,6090,0,FL,6,Regional,CA;WA;AZ;OH;NC,0,1,1,0,0,0,1,0,1,1,0,1,1,1,1,0,0,1
9257,540,27459,2,9,807,89.38,2756,0,TX,10,National,NY;IL;MA;PA;AZ;WA;MI;FL;NC;OH,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
9258,211,734,5,9,803,92.56,17194,1,CA,2,International,MA;AZ;GA;CA;NY;OH;VA;FL;MI;IL;TX;WA;NC;TN;PA,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0
9259,2751,5502,4,7,746,90.5,8219,1,FL,7,National,PA;NC;AZ;GA;NY;FL;MI;TN;IL;TX,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0
