business_id,sku_count,shipping_volume,order_speed_expectation,business_type,target_market,city,state,country,log_avg_order_value,daily_order_variance,return_rate_pct,avg_sku_turnover_days,top_shipping_regions,temperature_control_needed,avg_package_weight_kg,dimensional_weight_class,year_founded,business_age_yrs,growth_velocity_pct,industry_Fashion,industry_Electronics,industry_Health,industry_Beauty,industry_Home Goods,industry_Food & Beverage,industry_Consumer Packaged Goods,growth_Stable,growth_Growing,growth_Explosive,growth_Seasonal,tech_Shopify,tech_WooCommerce,tech_Amazon,tech_NetSuite,tech_Etsy,tech_Magento,service_Pick and Pack,service_Returns,service_Kitting,service_FBA Prep,service_Subscription Box Fulfillment,service_Same-Day Shipping,service_Custom Packaging,service_Freight Forwarding,service_Inventory Management,service_B2B Fulfillment,service_International Shipping,specialty_Fragile Items,specialty_Heavy Goods,specialty_High SKU Count,specialty_Perishables,specialty_Same Day Delivery
8905,73,15848,3,Hybrid,International,Miguelton,MN,USA,21.744797688665614,1.678603890497489,31.469445035790017,25.970299885045897,GA:0.40;OH:0.01;NY:0.59,none,1.1202991655738195,parcel,2016,9,15.787694885196041,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,1
8906,127,8828,4,Hybrid,Regional,Mccallburgh,CO,USA,10.798274950110146,1.5820834938652502,9.376372959559328,21.90267044242387,GA:0.88;IL:0.12,none,1.8260328099017304,bulky,1996,29,8.76803660802324,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0
8907,435,1237,3,Hybrid,National,North Earlside,IA,USA,27.282847085860507,2.0358742147645192,12.663255033663216,16.329932529961265,NY:0.26;MI:0.20;OH:0.45;FL:0.09,none,13.392246572566645,parcel,2003,22,7.786512447809742,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
8908,38,35149,4,Hybrid,National,Seanburgh,WV,USA,13.107799378204522,4.571445890957693,27.767912710563138,17.770522507103006,CA:0.10;OH:0.78;TX:0.12,none,2.658901648077813,parcel,2016,9,9.024585315087569,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
8909,429,11083,7,B2C,National,West Jamesmouth,WA,USA,21.560838260849415,14.14357246450682,46.10767147309864,14.713427519210779,TX:0.08;MI:0.12;GA:0.69;IL:0.12,refrigerated,1.4380609407534046,parcel,2000,25,4.846454325289922,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
8910,208,47927,5,B2B,International,Colemanland,OR,USA,35.52056140763867,46.82901847518236,24.209131746478572,15.114050972874438,TX:0.08;NC:0.54;PA:0.10;CA:0.28,none,1.7924043152031406,letter,2020,5,6.465008904014781,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0
8911,470,27371,2,B2C,Local,Amandaland,NJ,USA,23.886094249522095,7.255913576353099,8.964346447495656,14.676762165357317,NY:0.17;NC:0.09;IL:0.74,refrigerated,5.488071064132488,parcel,1996,29,13.021982989688679,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0
8912,586,40791,4,Hybrid,International,Jasminberg,HI,USA,27.73492787996941,17.5850412613454,12.645474664344336,12.67551901830932,NC:0.17;MI:0.32;CA:0.38;FL:0.13,none,4.5767651564605405,parcel,1998,27,11.324506821129651,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1
8913,341,11744,7,B2C,Regional,Port Jessica,MT,USA,16.552301012024852,1.026116770822673,44.61209345737124,13.4487030310788,MI:0.20;CA:0.01;NY:0.79,none,6.567023274804647,bulky,2001,24,6.027124981023075,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0
8914,992,23077,7,B2B,International,South Jack,AK,USA,13.487075074475976,5.088269515503892,20.15061927721844,13.780390397895223,PA:0.45;IL:0.01;NC:0.48;TX:0.07,none,3.0741149954751767,parcel,2012,13,3.678805175809222,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1
8915,239,11639,7,B2C,National,Charlesville,AR,USA,49.74684846898291,1.9718890360485124,31.420392252899433,16.316364129055366,NY:0.54;IL:0.46,refrigerated,7.336194644147558,parcel,2015,10,22.897753705699106,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1
8916,808,8246,5,Hybrid,Local,Davenportmouth,NH,USA,42.86766188254711,24.063259134783,39.00967295390442,22.833904894932342,GA:0.45;CA:0.14;TX:0.41,refrigerated,0.3445976577673934,parcel,2009,16,12.964245562754375,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
8917,441,2789,4,Hybrid,International,Mitchellshire,RI,USA,19.187495388169026,0.9227112876317366,4.8991557417523,16.297221237750918,NY:0.67;OH:0.33,none,4.633798317986589,bulky,1998,27,29.045332184626602,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8918,178,36341,3,B2C,Local,Michellefurt,AK,USA,22.36893503256137,15.334744349828068,45.920256840378556,47.8197981612509,CA:0.28;TX:0.71;MI:0.01,none,7.9360735982824435,parcel,2001,24,4.976699880584935,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1
8919,401,19350,5,B2C,International,South Beth,IN,USA,18.091879113704678,9.644038485754653,26.359164895895525,65.25737973793981,TX:0.05;GA:0.95,none,8.805430966639095,letter,2006,19,10.62315982999398,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
8920,441,26399,6,B2C,International,Tyroneview,VT,USA,20.580458066577375,35.37517052630751,27.26030672928793,19.52527791286531,GA:0.90;NY:0.10,refrigerated,1.5468485005032673,letter,1997,28,5.603784743475173,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0
8921,920,45653,2,Hybrid,International,Danielbury,ME,USA,32.23115021786578,5.434217122424924,18.305576167207793,11.066496609929352,NY:0.02;IL:0.95;OH:0.03,frozen,0.7517807139226315,letter,2008,17,6.541310632644721,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8922,520,44565,5,B2B,Local,Andersonstad,IL,USA,25.88092055935181,17.290879112684646,20.32266034128068,25.45025832626097,TX:0.21;OH:0.08;GA:0.71,none,0.5523656219534664,parcel,2011,14,9.328132970234892,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0
8923,937,48810,4,B2B,International,Tylerton,KY,USA,21.513790026627422,15.85786974013911,5.527125052597509,29.819414036982337,NC:0.21;TX:0.44;FL:0.35,none,3.6432688548028382,parcel,2014,11,6.0434016931775645,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1
8924,249,45335,1,Hybrid,Regional,Hansenstad,WV,USA,10.836322183170623,1.912730235984731,38.44089413713967,17.52756779110294,GA:0.67;OH:0.33,refrigerated,1.013341874325154,parcel,2015,10,6.2273139831313395,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0
8925,889,27987,2,B2C,National,Allisonmouth,NJ,USA,30.880641210606797,52.020779359316286,20.33670315925317,50.268721611107026,PA:0.45;GA:0.21;CA:0.01;OH:0.33,frozen,1.4742469784393082,parcel,2020,5,10.310085393376296,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
8926,413,9437,2,B2C,Regional,North Jennifer,WV,USA,8.610522314766548,2.5704664796596846,26.02552994970353,23.348527736142493,CA:0.21;IL:0.79,none,5.689096964384312,parcel,2007,18,4.191573288629983,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,1,1,1
8927,951,35719,3,B2B,International,Port Denise,NV,USA,25.446592277804356,2.88563678928477,25.207629654040346,11.834183811357507,FL:0.57;OH:0.13;NC:0.30,none,4.601784758448913,parcel,1997,28,18.916318378390645,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
8928,265,48469,1,Hybrid,National,East Eric,MA,USA,51.00793872211325,1.5107692496866423,48.72112356353294,24.036220517622663,OH:0.56;MI:0.20;NC:0.08;PA:0.17,none,2.1582821099541647,bulky,2022,3,20.603705683433024,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
8929,257,2329,3,B2B,International,Petersonview,KS,USA,21.12573575437621,9.697715433475006,27.888600097757145,29.80041213414011,TX:0.79;FL:0.21,none,3.9982684672227253,parcel,2013,12,15.356812020361522,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1
8930,212,31503,4,B2C,Local,Richardstad,MS,USA,8.807453270157126,4.59641290051909,18.735396525964994,17.566565122869513,NY:0.17;TX:0.83,none,2.6665545001879885,letter,2015,10,8.613490495227417,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8931,346,37497,6,Hybrid,National,West Kim,ME,USA,11.909495537672207,6.436237873605149,14.62138624215985,24.4049340845538,CA:0.83;IL:0.17,none,3.5628252140605468,bulky,2013,12,7.13522936544274,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,1,0,1
8932,526,14928,3,B2C,National,Thomasberg,MO,USA,29.456369989186395,3.3950464004380323,2.0049446684249514,23.087499390027148,NY:0.42;CA:0.37;NC:0.21,frozen,42.73593908176104,bulky,2012,13,3.3026961701266218,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0
8933,336,28246,3,B2B,Local,East Daniel,MT,USA,26.64816382570211,4.706330239778628,23.58973189543055,9.6211891433403,TX:0.15;PA:0.27;FL:0.59,none,0.6064297948222865,parcel,2015,10,6.254075556670013,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0
8934,577,18011,1,B2C,Regional,Andersonville,AR,USA,10.907064037076166,2.5846548287719826,17.951326951651403,32.63183771295726,GA:0.09;PA:0.27;IL:0.34;CA:0.29,none,6.024562207894963,bulky,2002,23,9.936811951075642,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0
8935,73,30479,5,B2C,National,West Lisamouth,AK,USA,31.019800977456846,8.451628183244015,26.152566554986016,17.67930723467058,NC:0.29;MI:0.63;CA:0.08,refrigerated,5.3539121047453575,letter,2003,22,11.387158609945825,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8936,663,32191,6,Hybrid,Regional,Zhangtown,WV,USA,13.475444586178737,0.34701829354309227,33.580456649696835,20.638442442288095,CA:0.02;MI:0.87;PA:0.11,none,0.753465949721424,parcel,2023,2,5.490570073453803,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
8937,448,40274,4,Hybrid,Regional,Christopherfort,TX,USA,7.420511574905662,0.8345470534932287,2.2079981895314518,29.69743044294475,CA:0.14;PA:0.86,none,5.185447597049084,bulky,2010,15,8.2978284387969,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1
8938,820,32431,1,B2B,Local,Hayneschester,OR,USA,24.263593210790464,5.717121396728878,28.957675606480198,20.56558948272664,FL:0.33;GA:0.09;OH:0.34;TX:0.23,none,5.088383019905318,parcel,1998,27,20.33611354690346,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0
8939,605,21632,1,B2B,International,Amymouth,LA,USA,14.385071448390008,8.090279677743856,51.42500170698491,25.309493220416584,IL:0.74;NY:0.08;CA:0.11;NC:0.07,none,7.8616308744683305,parcel,2014,11,6.9619940817576795,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0
8940,74,36824,7,Hybrid,National,Millsfurt,KY,USA,19.1803578950729,2.1805346022984424,14.187795815948878,14.990535627263803,PA:0.30;OH:0.48;FL:0.22,none,3.6169080562191485,parcel,2013,12,5.151611260427372,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0
8941,679,24221,2,B2C,National,Bobbyville,MO,USA,29.57033250185964,1.2649843352524437,34.60787886040306,26.509252832251327,GA:0.16;NC:0.83;CA:0.01,frozen,0.643719436649426,parcel,2004,21,4.824368562804601,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
8942,146,45752,2,B2C,Regional,Careychester,MA,USA,28.694593273033977,0.853395920582716,9.042122366181014,13.579285539359509,PA:0.52;FL:0.02;NY:0.14;OH:0.31,none,15.792909566076464,parcel,2024,1,2.592875876800479,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
8943,909,2838,2,Hybrid,Local,Lawrenceberg,SC,USA,44.6922480620632,1.6554281425158233,4.891418155740852,20.99396107036208,PA:0.43;CA:0.57,refrigerated,10.232677881680935,letter,2013,12,15.291866190728358,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1
8944,219,14691,3,B2B,Regional,Barretttown,OR,USA,15.81325007531734,3.431439210493946,20.00292202685667,28.186023678393997,TX:0.61;PA:0.01;OH:0.38,refrigerated,2.0849455416471425,parcel,2000,25,2.3680364701122834,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8945,196,45320,7,B2C,Regional,Jonathantown,VA,USA,6.75531496485249,10.863180191693612,30.29694289271304,28.14023469457397,MI:0.07;NC:0.66;GA:0.27,frozen,1.0122349701648066,bulky,2000,25,8.98044360783198,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0
8946,20,18661,4,B2C,National,Mistyland,GA,USA,15.727559402120324,1.263936421784103,32.33231660159361,22.75763130850205,FL:0.85;MI:0.08;GA:0.01;TX:0.07,none,0.6393165168722865,letter,2007,18,13.30304481215819,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0
8947,325,17079,5,B2B,Local,New Tammyshire,VA,USA,41.94545629649302,0.7768096057395703,26.70561012515993,12.418528711163729,FL:0.10;CA:0.46;TX:0.44,none,9.686360620349687,letter,1999,26,16.848803049690396,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0
8948,996,39836,6,B2C,Local,Port Annafort,NV,USA,44.817314367548974,35.72632552779409,4.259403940148128,19.15746442777437,IL:0.48;MI:0.06;PA:0.45,none,1.7040311701172208,letter,2019,6,6.327602208890125,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,1
8949,425,7236,4,B2B,National,South Christopherborough,AL,USA,38.639143984960974,0.9650125757244048,22.452016863859853,11.912173089639076,TX:0.51;OH:0.49,none,1.2459997525010205,parcel,1999,26,7.2437966812276935,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
8950,743,4528,5,Hybrid,Regional,New Davidview,KY,USA,28.08162856988247,1.031053880689146,20.811860754730695,25.117598940872618,TX:0.87;IL:0.13,refrigerated,2.5975625939254328,parcel,2007,18,6.714540321168619,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0
8951,30,23818,5,B2B,National,South Michael,MS,USA,15.411293469944294,8.070031778493535,4.94996708146354,15.768218113677948,NY:0.17;TX:0.77;FL:0.06,none,1.8893113396339145,parcel,2001,24,6.143671121663935,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,0,1
8952,323,2577,3,B2C,Regional,North Kelsey,MO,USA,11.553580234206574,5.596576170974391,18.08339594837116,22.466825465587313,CA:0.11;OH:0.09;FL:0.79;MI:0.01,none,5.174191769745012,letter,2018,7,6.50239950736071,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
8953,77,16350,6,Hybrid,International,Port Lauren,LA,USA,13.63181997347298,7.408836345827334,11.974505823918639,21.69368818695314,NC:0.27;NY:0.44;TX:0.28,none,4.802703019178136,bulky,2012,13,10.49181294109284,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8954,14,12132,7,B2C,National,New Andrea,ME,USA,15.222964679510579,2.5395376482859398,9.026328109671624,7.844753664488277,NY:0.91;GA:0.09,refrigerated,12.756108478247178,letter,2013,12,12.164662055505183,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1
8955,934,7552,7,Hybrid,Local,Lake Timothyland,CT,USA,22.09568073788528,0.9972924922866163,11.022195628297867,33.557489950553425,CA:0.04;TX:0.12;PA:0.27;GA:0.57,none,0.40732367906750855,parcel,1997,28,6.61659571853997,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1
8956,693,49491,1,B2B,International,East Adamshire,IA,USA,17.606496835706352,8.823621818871704,36.42727857147558,25.00658706876036,TX:0.15;NC:0.62;NY:0.09;IL:0.15,refrigerated,9.40727989312465,letter,2014,11,4.375013823147146,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1
8957,644,20211,7,B2C,Local,South Williamport,ME,USA,38.25645636801487,46.54785304074228,32.99375109751163,25.2479864419838,OH:0.23;FL:0.77,none,0.1400557474238165,letter,1998,27,4.0916637494627155,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
8958,632,14080,6,B2B,Regional,Port Carrietown,MT,USA,15.082409565729003,44.30031729566715,19.32320241455465,22.97460853486264,NY:0.16;CA:0.37;GA:0.45;NC:0.03,none,1.0149474511238812,letter,2009,16,7.628246550171192,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,1
8959,133,22508,4,B2B,Regional,Tracyfurt,GA,USA,47.60808859398539,3.015652642326486,17.034702552670527,14.596104210780439,CA:0.53;IL:0.47,none,2.684167983773817,parcel,2020,5,6.7089569035154595,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
8960,887,45703,6,Hybrid,National,North Christina,AL,USA,25.53658228954108,5.975142821566011,12.875428984735235,15.524231896689882,MI:0.40;GA:0.30;FL:0.30,refrigerated,11.586066783790955,parcel,2009,16,21.752767843324854,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1
8961,960,11134,3,B2C,Regional,Adamsmouth,SC,USA,17.667766646478054,10.076783675792106,3.703087344193095,38.40314293835949,IL:0.55;PA:0.34;CA:0.10,refrigerated,1.3147042220752718,parcel,2024,1,4.583627807304806,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,1
8962,579,19656,2,B2B,Regional,Carterfurt,TN,USA,16.189584328081892,42.27517419988928,3.7262118191290896,13.572280966415551,MI:0.81;FL:0.04;OH:0.15,refrigerated,1.3722916661743516,parcel,2021,4,13.03321053829153,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
8963,508,36199,5,B2B,International,South Kimberlyfurt,WA,USA,21.51044565948517,8.434325289677432,14.442249471151902,41.122490423868484,NC:0.09;IL:0.13;PA:0.11;OH:0.67,none,2.7070173909168442,bulky,2022,3,11.852461152372229,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
8964,787,14570,2,B2C,National,Port Jason,MO,USA,5.9148765206667955,3.2507418958354695,16.244457318713263,32.697507523371605,NC:0.06;GA:0.60;TX:0.34,none,7.63990825140333,parcel,2012,13,5.358744299566043,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
8965,734,46102,4,B2C,Local,Thomasstad,WI,USA,24.500739578788554,19.956939574508688,12.419117623769555,16.636809206749046,IL:0.50;PA:0.10;GA:0.20;OH:0.20,none,0.5287878316736069,bulky,2011,14,7.391538217759717,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0
8966,491,22565,4,B2B,International,Jenniferborough,SC,USA,26.028256598051353,4.198673523189871,3.0110698003047345,14.987488051332445,MI:0.20;FL:0.07;PA:0.73,refrigerated,5.110387138007383,parcel,2013,12,2.950302247864895,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0
8967,631,48834,7,Hybrid,International,West Michael,NM,USA,25.074861743467483,26.730478427308395,13.385116625991259,22.692971063553138,IL:0.39;MI:0.61,frozen,6.219547945911832,parcel,2002,23,8.021510088983344,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0
8968,114,15486,7,Hybrid,National,Hallview,MO,USA,10.233753457301422,4.570727125453212,13.136292955543441,30.155728379953526,GA:0.55;NY:0.05;NC:0.40,refrigerated,2.0483974929013824,parcel,2004,21,11.408029399474328,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,1,1,0
8969,151,14213,4,B2C,National,Payneton,IA,USA,30.872327563439892,12.719032427959432,23.26272620031638,21.88002026855446,CA:0.83;TX:0.17,none,7.64691886956384,letter,2017,8,6.203523100294502,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
8970,879,10595,1,B2C,Regional,Julianfort,AL,USA,17.47506510466351,2.200851912603905,21.349760022527533,23.153584660569962,GA:0.31;IL:0.62;OH:0.06,none,1.4011387820021581,parcel,2012,13,7.008845116131673,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,1
8971,598,29008,4,Hybrid,Local,West Benjamin,AZ,USA,10.414343920145239,8.70062220096661,32.31155598921253,19.922134379854466,FL:0.07;MI:0.60;PA:0.16;NC:0.17,none,1.1526250390680652,letter,2017,8,7.1274225265405535,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8972,973,39392,4,B2B,National,North Elizabethmouth,DE,USA,18.830028647030307,10.79671633431869,4.271736153724655,23.09594622567727,GA:0.99;NC:0.01,refrigerated,1.0480285292929215,bulky,2017,8,6.298810221855756,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1
8973,647,10846,4,B2B,Local,North Ryanchester,NY,USA,34.57344598649876,1.2890726366687355,8.543222897085537,9.223828415436333,TX:0.78;GA:0.22,none,5.261914109375357,bulky,1998,27,8.318124598879145,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1
8974,512,40728,7,B2B,National,Lake Madisonberg,PA,USA,17.056118102428904,1.9168623185654414,1.3732676403408035,21.60804670391066,IL:0.10;CA:0.90,none,1.195656247439226,bulky,1998,27,10.132493269003724,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,0,1,1,0
8975,77,3604,4,B2C,National,Reillyton,NE,USA,20.46444516990494,3.370371516599623,16.228491259501663,21.474255444901697,TX:0.45;NY:0.55,none,1.2291694722004503,letter,1999,26,8.039769391422784,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
8976,260,25357,3,B2B,Regional,North Sara,CO,USA,26.54314438299319,16.151510989692476,11.263183068380405,24.22388604639585,GA:0.07;IL:0.15;MI:0.09;NY:0.70,none,0.2960225804428269,parcel,2024,1,11.437399278045282,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
8977,655,26918,4,B2B,National,New David,AL,USA,8.68248301334233,7.073077540586261,4.161617684855945,21.118760349346132,NY:0.38;NC:0.28;PA:0.05;MI:0.30,frozen,17.451715302052214,parcel,2019,6,5.606598741374965,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,1,1
8978,286,23102,3,Hybrid,International,Edgarbury,IN,USA,15.56774518089941,15.422655303547362,14.947419657988592,13.90522817931957,NC:0.33;FL:0.20;CA:0.06;NY:0.42,none,4.282483309112443,letter,2016,9,7.2135469104167305,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,1,1
8979,64,10577,2,B2C,Local,Davidport,NH,USA,37.077914672803075,4.872707985576002,34.08656763276497,20.132715938009714,NY:0.88;GA:0.12,none,2.124916829981099,parcel,2023,2,16.15303255371387,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0
8980,331,17662,7,B2C,Local,North Tommy,MT,USA,36.41596399220968,20.303265055430145,19.617142122841752,21.014449434111203,NY:0.16;TX:0.21;PA:0.63,none,3.354534748585255,bulky,2017,8,4.4098408703008465,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
